mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_bootstrap,param_max_depth,param_max_features,param_min_samples_leaf,param_min_samples_split,param_n_estimators,params,split0_test_recall_macro,split1_test_recall_macro,split2_test_recall_macro,split3_test_recall_macro,split4_test_recall_macro,split5_test_recall_macro,split6_test_recall_macro,split7_test_recall_macro,split8_test_recall_macro,split9_test_recall_macro,mean_test_recall_macro,std_test_recall_macro,rank_test_recall_macro
0.9341638565063477,0.08987844192244679,0.025058603286743163,0.005577176299190631,True,363,6,2,5,421,"OrderedDict({'bootstrap': True, 'max_depth': 363, 'max_features': 6, 'min_samples_leaf': 2, 'min_samples_split': 5, 'n_estimators': 421})",0.25,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.475,0.075,6
0.22458672523498535,0.020275902194010872,0.009765362739562989,0.0008859713665537821,True,147,8,2,6,85,"OrderedDict({'bootstrap': True, 'max_depth': 147, 'max_features': 8, 'min_samples_leaf': 2, 'min_samples_split': 6, 'n_estimators': 85})",0.25,0.5,0.5,0.5,0.5,0.5,0.5,0.49722222222222223,0.5,0.75,0.4997222222222222,0.1118065044818254,1
0.6703362226486206,0.05379289339521115,0.014975547790527344,0.0017024396063287017,True,91,8,2,5,254,"OrderedDict({'bootstrap': True, 'max_depth': 91, 'max_features': 8, 'min_samples_leaf': 2, 'min_samples_split': 5, 'n_estimators': 254})",0.25,0.5,0.5,0.5,0.5,0.5,0.5,0.49722222222222223,0.5,0.75,0.4997222222222222,0.1118065044818254,1
0.20140271186828612,0.02520485765360329,0.007259202003479004,0.0012812932049658876,True,67,8,2,5,65,"OrderedDict({'bootstrap': True, 'max_depth': 67, 'max_features': 8, 'min_samples_leaf': 2, 'min_samples_split': 5, 'n_estimators': 65})",0.25,0.5,0.5,0.5,0.5,0.5,0.5,0.49722222222222223,0.5,0.75,0.4997222222222222,0.1118065044818254,1
0.15671398639678955,0.02783895797719611,0.00608978271484375,0.00092393652290672,True,20,8,2,5,50,"OrderedDict({'bootstrap': True, 'max_depth': 20, 'max_features': 8, 'min_samples_leaf': 2, 'min_samples_split': 5, 'n_estimators': 50})",0.25,0.5,0.5,0.5,0.25,0.5,0.5,0.49722222222222223,0.5,0.75,0.47472222222222216,0.13458010832049272,12
0.3324506044387817,0.031440647176903494,0.011244797706604004,0.0021091201471586836,True,89,6,2,5,140,"OrderedDict({'bootstrap': True, 'max_depth': 89, 'max_features': 6, 'min_samples_leaf': 2, 'min_samples_split': 5, 'n_estimators': 140})",0.25,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.475,0.075,6
0.4949804782867432,0.04330752691431754,0.015024614334106446,0.003565142967337834,True,458,8,2,5,200,"OrderedDict({'bootstrap': True, 'max_depth': 458, 'max_features': 8, 'min_samples_leaf': 2, 'min_samples_split': 5, 'n_estimators': 200})",0.25,0.5,0.5,0.5,0.5,0.5,0.5,0.49722222222222223,0.5,0.5,0.47472222222222216,0.07491198539323034,12
0.850521183013916,0.06923953097045202,0.020258283615112303,0.005055174819684224,True,45,9,2,5,324,"OrderedDict({'bootstrap': True, 'max_depth': 45, 'max_features': 9, 'min_samples_leaf': 2, 'min_samples_split': 5, 'n_estimators': 324})",0.25,0.5,0.5,0.5,0.5,0.5,0.5,0.49722222222222223,0.5,0.5,0.47472222222222216,0.07491198539323034,12
0.7967002868652344,0.06766277189925331,0.018926668167114257,0.00463435224713358,True,462,10,2,5,296,"OrderedDict({'bootstrap': True, 'max_depth': 462, 'max_features': 10, 'min_samples_leaf': 2, 'min_samples_split': 5, 'n_estimators': 296})",0.25,0.5,0.5,0.5,0.5,0.5,0.5,0.49722222222222223,0.5,0.5,0.47472222222222216,0.07491198539323034,12
0.8551148176193237,0.04670996373170605,0.029472613334655763,0.006625517621623931,True,47,7,2,5,313,"OrderedDict({'bootstrap': True, 'max_depth': 47, 'max_features': 7, 'min_samples_leaf': 2, 'min_samples_split': 5, 'n_estimators': 313})",0.25,0.5,0.25,0.5,0.5,0.5,0.5,0.49722222222222223,0.5,0.5,0.4497222222222222,0.09986449152059339,36
0.16329402923583985,0.01358272583323819,0.0068019390106201175,0.0008996192689046281,True,20,8,2,5,52,"OrderedDict({'bootstrap': True, 'max_depth': 20, 'max_features': 8, 'min_samples_leaf': 2, 'min_samples_split': 5, 'n_estimators': 52})",0.25,0.5,0.5,0.5,0.5,0.5,0.5,0.49722222222222223,0.5,0.75,0.4997222222222222,0.1118065044818254,1
0.14933414459228517,0.01595642347797176,0.006924486160278321,0.0006443233423760302,True,20,6,10,5,56,"OrderedDict({'bootstrap': True, 'max_depth': 20, 'max_features': 6, 'min_samples_leaf': 10, 'min_samples_split': 5, 'n_estimators': 56})",0.25,0.5,0.25,0.25,0.5,0.25,0.25,0.5,0.5,0.25,0.35,0.12247448713915891,47
1.1710893630981445,0.09472541879385733,0.02364659309387207,0.0008659475437137451,True,55,8,4,5,479,"OrderedDict({'bootstrap': True, 'max_depth': 55, 'max_features': 8, 'min_samples_leaf': 4, 'min_samples_split': 5, 'n_estimators': 479})",0.25,0.5,0.5,0.5,0.5,0.5,0.5,0.49722222222222223,0.5,0.5,0.47472222222222216,0.07491198539323034,12
1.226267671585083,0.10580827288480191,0.0272472620010376,0.004463704531881884,True,20,8,2,5,500,"OrderedDict({'bootstrap': True, 'max_depth': 20, 'max_features': 8, 'min_samples_leaf': 2, 'min_samples_split': 5, 'n_estimators': 500})",0.25,0.5,0.5,0.5,0.5,0.5,0.5,0.49722222222222223,0.5,0.5,0.47472222222222216,0.07491198539323034,12
